player_id,plan_type,start_date,end_date,monthly_fee,discount_pct
4921,Premium,2024-05-01,2025-05-01,500,10.0
4951,Basic,2024-05-01,2024-06-01,200,5.0
4999,Premium,2024-05-01,2024-11-01,500,10.0
5102,Basic,2024-05-01,2024-08-01,200,5.0
5119,Premium,2024-05-01,2024-11-01,500,10.0
5225,Basic,2024-05-01,2024-08-01,200,5.0
5332,Basic,2024-05-01,2024-06-01,200,5.0
5333,Basic,2024-05-01,2024-08-01,200,5.0
5386,Basic,2024-05-01,2024-08-01,200,5.0
5449,Premium,2024-05-01,2025-05-01,500,10.0
5452,Basic,2024-05-01,2024-08-01,200,5.0
5544,Basic,2024-05-01,2024-06-01,200,5.0
5603,Basic,2024-05-01,2025-05-01,200,5.0
5729,Basic,2024-05-01,2025-05-01,200,5.0
5739,Basic,2024-05-01,2024-08-01,200,5.0
5745,Basic,2024-05-01,2024-08-01,200,5.0
5846,Basic,2024-05-01,2024-06-01,200,5.0
5894,Premium,2024-05-01,2024-08-01,500,10.0
5982,Basic,2024-05-01,2024-08-01,200,5.0
6008,Basic,2024-05-01,2024-06-01,200,5.0
6043,Premium,2024-05-01,2024-11-01,500,10.0
6062,Basic,2024-05-01,2024-11-01,200,5.0
6118,Premium,2024-05-01,2024-06-01,500,10.0
6144,Premium,2024-05-01,2024-08-01,500,10.0
6253,Basic,2024-05-01,2025-05-01,200,5.0
6277,Premium,2024-05-01,2024-06-01,500,10.0
6314,Premium,2024-05-01,2024-08-01,500,10.0
6349,Basic,2024-05-01,2024-11-01,200,5.0
6362,Basic,2024-05-01,2024-08-01,200,5.0
6438,Premium,2024-05-01,2024-06-01,500,10.0
6456,Basic,2024-05-01,2025-05-01,200,5.0
6457,Basic,2024-05-01,2024-08-01,200,5.0
6488,Basic,2024-05-01,2024-06-01,200,5.0
6513,Basic,2024-05-01,2024-08-01,200,5.0
6604,Basic,2024-05-01,2024-11-01,200,5.0
6634,Basic,2024-05-01,2025-05-01,200,5.0
6682,Basic,2024-05-01,2024-06-01,200,5.0
6780,Premium,2024-05-01,2024-11-01,500,10.0
6980,Basic,2024-05-01,2024-08-01,200,5.0
7009,Basic,2024-05-01,2024-11-01,200,5.0
7116,Premium,2024-05-01,2024-08-01,500,10.0
7177,Basic,2024-05-01,2024-06-01,200,5.0
7398,Basic,2024-05-01,2024-08-01,200,5.0
7438,Basic,2024-05-01,2024-08-01,200,5.0
7440,Basic,2024-05-01,2024-08-01,200,5.0
7469,Basic,2024-05-01,2024-06-01,200,5.0
7558,Basic,2024-05-01,2024-08-01,200,5.0
7623,Basic,2024-05-01,2024-08-01,200,5.0
7666,Basic,2024-05-01,2024-06-01,200,5.0
7718,Basic,2024-05-01,2024-11-01,200,5.0
7719,Basic,2024-05-01,2024-08-01,200,5.0
7774,Premium,2024-05-01,2024-06-01,500,10.0
7843,Basic,2024-05-01,2024-06-01,200,5.0
7873,Basic,2024-05-01,2024-06-01,200,5.0
7998,Basic,2024-05-01,2025-05-01,200,5.0
8045,Basic,2024-05-01,2024-08-01,200,5.0
8050,Basic,2024-05-01,2024-08-01,200,5.0
8065,Basic,2024-05-01,2024-11-01,200,5.0
8151,Basic,2024-05-01,2024-08-01,200,5.0
8307,Basic,2024-05-01,2024-08-01,200,5.0
8404,Basic,2024-05-01,2024-11-01,200,5.0
8423,Basic,2024-05-01,2024-08-01,200,5.0
8428,Basic,2024-05-01,2024-06-01,200,5.0
8475,Basic,2024-05-01,2024-08-01,200,5.0
8511,Premium,2024-05-01,2024-08-01,500,10.0
8748,Basic,2024-05-01,2024-06-01,200,5.0
8750,Basic,2024-05-01,2024-11-01,200,5.0
8764,Premium,2024-05-01,2024-11-01,500,10.0
8915,Premium,2024-05-01,2024-08-01,500,10.0
9017,Basic,2024-05-01,2024-08-01,200,5.0
9039,Premium,2024-05-01,2024-11-01,500,10.0
9052,Premium,2024-05-01,2024-06-01,500,10.0
9088,Basic,2024-05-01,2024-06-01,200,5.0
9267,Premium,2024-05-01,2024-06-01,500,10.0
9438,Basic,2024-05-01,2024-06-01,200,5.0
9456,Basic,2024-05-01,2025-05-01,200,5.0
9474,Basic,2024-05-01,2025-05-01,200,5.0
9558,Basic,2024-05-01,2024-06-01,200,5.0
9588,Premium,2024-05-01,2024-11-01,500,10.0
9609,Basic,2024-05-01,2024-11-01,200,5.0
9658,Basic,2024-05-01,2024-08-01,200,5.0
9677,Basic,2024-05-01,2024-06-01,200,5.0
9712,Basic,2024-05-01,2025-05-01,200,5.0
9727,Basic,2024-05-01,2024-08-01,200,5.0
9740,Basic,2024-05-01,2025-05-01,200,5.0
9937,Basic,2024-05-01,2024-06-01,200,5.0
10069,Basic,2024-05-01,2024-11-01,200,5.0
10094,Premium,2024-05-01,2024-08-01,500,10.0
10174,Basic,2024-05-01,2024-08-01,200,5.0
10211,Basic,2024-05-01,2024-08-01,200,5.0
10260,Premium,2024-05-01,2024-08-01,500,10.0
10323,Basic,2024-05-01,2024-11-01,200,5.0
10405,Premium,2024-05-01,2024-06-01,500,10.0
10614,Basic,2024-05-01,2024-06-01,200,5.0
10716,Basic,2024-05-01,2024-06-01,200,5.0
10739,Basic,2024-05-01,2024-06-01,200,5.0
10837,Basic,2024-05-01,2024-06-01,200,5.0
10925,Premium,2024-05-01,2024-11-01,500,10.0
11098,Basic,2024-05-01,2024-08-01,200,5.0
11204,Basic,2024-05-01,2024-08-01,200,5.0
11216,Basic,2024-05-01,2024-11-01,200,5.0
11563,Basic,2024-05-01,2024-08-01,200,5.0
11812,Basic,2024-05-01,2024-06-01,200,5.0
11822,Basic,2024-05-01,2024-06-01,200,5.0
11885,Premium,2024-05-01,2024-06-01,500,10.0
12182,Basic,2024-05-01,2025-05-01,200,5.0
12193,Premium,2024-05-01,2024-08-01,500,10.0
12275,Basic,2024-05-01,2024-08-01,200,5.0
12290,Basic,2024-05-01,2024-06-01,200,5.0
12371,Basic,2024-05-01,2024-11-01,200,5.0
12418,Basic,2024-05-01,2024-08-01,200,5.0
12433,Basic,2024-05-01,2024-08-01,200,5.0
12611,Basic,2024-05-01,2024-08-01,200,5.0
12629,Basic,2024-05-01,2024-06-01,200,5.0
12733,Premium,2024-05-01,2024-11-01,500,10.0
12762,Basic,2024-05-01,2024-06-01,200,5.0
12788,Premium,2024-05-01,2024-06-01,500,10.0
12807,Premium,2024-05-01,2024-06-01,500,10.0
12905,Basic,2024-05-01,2025-05-01,200,5.0
12959,Basic,2024-05-01,2024-08-01,200,5.0
13023,Basic,2024-05-01,2024-06-01,200,5.0
13142,Basic,2024-05-01,2024-06-01,200,5.0
13347,Basic,2024-05-01,2024-06-01,200,5.0
13404,Basic,2024-05-01,2024-11-01,200,5.0
13501,Basic,2024-05-01,2024-11-01,200,5.0
13773,Premium,2024-05-01,2024-08-01,500,10.0
13812,Basic,2024-05-01,2024-06-01,200,5.0
14160,Premium,2024-05-01,2024-08-01,500,10.0
14213,Basic,2024-05-01,2024-11-01,200,5.0
14269,Basic,2024-05-01,2024-11-01,200,5.0
15115,Basic,2024-05-01,2024-11-01,200,5.0
15666,Premium,2024-05-01,2024-06-01,500,10.0
15702,Basic,2024-05-01,2024-08-01,200,5.0
15922,Basic,2024-05-01,2024-11-01,200,5.0
15955,Premium,2024-05-01,2024-06-01,500,10.0
16049,Premium,2024-05-01,2024-08-01,500,10.0
16180,Basic,2024-05-01,2024-06-01,200,5.0
16291,Basic,2024-05-01,2024-08-01,200,5.0
16303,Basic,2024-05-01,2024-06-01,200,5.0
16410,Basic,2024-05-01,2024-11-01,200,5.0
16419,Basic,2024-05-01,2024-11-01,200,5.0
16515,Premium,2024-05-01,2024-06-01,500,10.0
16579,Basic,2024-05-01,2024-06-01,200,5.0
16615,Premium,2024-05-01,2024-06-01,500,10.0
16638,Premium,2024-05-01,2024-06-01,500,10.0
16640,Premium,2024-05-01,2024-08-01,500,10.0
16642,Premium,2024-05-01,2024-06-01,500,10.0
16648,Basic,2024-05-01,2024-06-01,200,5.0
16652,Premium,2024-05-01,2024-06-01,500,10.0
16667,Basic,2024-05-01,2024-11-01,200,5.0
16669,Premium,2024-05-01,2024-08-01,500,10.0
16690,Basic,2024-05-01,2024-08-01,200,5.0
16693,Premium,2024-05-01,2024-06-01,500,10.0
16712,Basic,2024-05-01,2024-08-01,200,5.0
16731,Basic,2024-05-01,2024-08-01,200,5.0
16756,Basic,2024-05-01,2024-06-01,200,5.0
16778,Premium,2024-05-01,2024-11-01,500,10.0
16780,Basic,2024-05-01,2025-05-01,200,5.0
16786,Basic,2024-05-01,2024-08-01,200,5.0
16796,Basic,2024-05-01,2024-08-01,200,5.0
16799,Premium,2024-05-01,2024-08-01,500,10.0
16809,Basic,2024-05-01,2024-08-01,200,5.0
16814,Basic,2024-05-01,2024-11-01,200,5.0
16832,Basic,2024-05-01,2024-11-01,200,5.0
16838,Basic,2024-05-01,2024-06-01,200,5.0
520,Premium,2024-05-01,2024-06-01,500,10.0
1241,Premium,2024-05-01,2024-06-01,500,10.0
5800,Premium,2024-05-01,2024-08-01,500,10.0
7215,Premium,2024-05-01,2024-08-01,500,10.0
10069,Premium,2024-05-01,2024-06-01,500,10.0
12785,Premium,2024-05-01,2024-11-01,500,10.0
14097,Premium,2024-05-01,2024-06-01,500,10.0
15115,Premium,2024-05-01,2024-08-01,500,10.0
15618,Premium,2024-05-01,2024-06-01,500,10.0
34,Premium,2024-06-01,2024-09-01,500,10.0
49,Premium,2024-06-01,2024-09-01,500,10.0
81,Premium,2024-06-01,2024-09-01,500,10.0
168,Basic,2024-06-01,2025-06-01,200,5.0
292,Basic,2024-06-01,2024-09-01,200,5.0
308,Basic,2024-06-01,2024-07-01,200,5.0
334,Basic,2024-06-01,2024-07-01,200,5.0
385,Basic,2024-06-01,2024-09-01,200,5.0
413,Basic,2024-06-01,2024-07-01,200,5.0
447,Premium,2024-06-01,2024-07-01,500,10.0
474,Basic,2024-06-01,2024-12-01,200,5.0
497,Basic,2024-06-01,2024-09-01,200,5.0
507,Basic,2024-06-01,2024-07-01,200,5.0
538,Basic,2024-06-01,2024-07-01,200,5.0
558,Basic,2024-06-01,2024-07-01,200,5.0
579,Basic,2024-06-01,2024-09-01,200,5.0
649,Basic,2024-06-01,2024-12-01,200,5.0
743,Basic,2024-06-01,2024-09-01,200,5.0
979,Basic,2024-06-01,2024-09-01,200,5.0
1283,Premium,2024-06-01,2024-07-01,500,10.0
1419,Basic,2024-06-01,2024-09-01,200,5.0
1435,Basic,2024-06-01,2024-12-01,200,5.0
1468,Basic,2024-06-01,2024-07-01,200,5.0
1482,Premium,2024-06-01,2024-09-01,500,10.0
1496,Basic,2024-06-01,2024-12-01,200,5.0
1611,Premium,2024-06-01,2024-09-01,500,10.0
1747,Premium,2024-06-01,2024-07-01,500,10.0
1781,Basic,2024-06-01,2024-07-01,200,5.0
1847,Basic,2024-06-01,2025-06-01,200,5.0
1870,Premium,2024-06-01,2025-06-01,500,10.0
2196,Basic,2024-06-01,2024-07-01,200,5.0
2326,Basic,2024-06-01,2025-06-01,200,5.0
2341,Premium,2024-06-01,2024-12-01,500,10.0
2431,Basic,2024-06-01,2024-07-01,200,5.0
2479,Basic,2024-06-01,2024-09-01,200,5.0
2531,Basic,2024-06-01,2024-09-01,200,5.0
2616,Basic,2024-06-01,2024-07-01,200,5.0
2621,Basic,2024-06-01,2024-12-01,200,5.0
2736,Premium,2024-06-01,2024-07-01,500,10.0
2744,Basic,2024-06-01,2024-07-01,200,5.0
2764,Basic,2024-06-01,2024-12-01,200,5.0
2941,Basic,2024-06-01,2025-06-01,200,5.0
2948,Basic,2024-06-01,2024-12-01,200,5.0
2949,Basic,2024-06-01,2024-12-01,200,5.0
2979,Basic,2024-06-01,2024-09-01,200,5.0
3163,Basic,2024-06-01,2024-09-01,200,5.0
3210,Basic,2024-06-01,2024-07-01,200,5.0
3362,Basic,2024-06-01,2024-09-01,200,5.0
3374,Basic,2024-06-01,2024-09-01,200,5.0
3411,Basic,2024-06-01,2024-12-01,200,5.0
3718,Basic,2024-06-01,2024-07-01,200,5.0
3723,Basic,2024-06-01,2024-09-01,200,5.0
3808,Basic,2024-06-01,2024-07-01,200,5.0
3831,Basic,2024-06-01,2024-07-01,200,5.0
3856,Basic,2024-06-01,2024-09-01,200,5.0
3869,Basic,2024-06-01,2024-07-01,200,5.0
3871,Premium,2024-06-01,2024-07-01,500,10.0
3949,Premium,2024-06-01,2024-07-01,500,10.0
4012,Basic,2024-06-01,2024-12-01,200,5.0
4069,Premium,2024-06-01,2024-09-01,500,10.0
4092,Premium,2024-06-01,2024-09-01,500,10.0
4106,Basic,2024-06-01,2024-09-01,200,5.0
4205,Premium,2024-06-01,2024-09-01,500,10.0
4211,Premium,2024-06-01,2024-09-01,500,10.0
4250,Basic,2024-06-01,2024-09-01,200,5.0
4324,Basic,2024-06-01,2024-12-01,200,5.0
4397,Premium,2024-06-01,2024-09-01,500,10.0
4416,Basic,2024-06-01,2024-07-01,200,5.0
4447,Basic,2024-06-01,2024-12-01,200,5.0
4506,Basic,2024-06-01,2024-07-01,200,5.0
4507,Basic,2024-06-01,2024-07-01,200,5.0
4568,Basic,2024-06-01,2024-09-01,200,5.0
4606,Premium,2024-06-01,2024-09-01,500,10.0
4638,Premium,2024-06-01,2024-09-01,500,10.0
4716,Premium,2024-06-01,2024-12-01,500,10.0
4722,Premium,2024-06-01,2024-12-01,500,10.0
4747,Premium,2024-06-01,2025-06-01,500,10.0
4752,Premium,2024-06-01,2024-09-01,500,10.0
4766,Basic,2024-06-01,2024-07-01,200,5.0
4792,Premium,2024-06-01,2024-09-01,500,10.0
4852,Basic,2024-06-01,2024-12-01,200,5.0
4917,Basic,2024-06-01,2024-07-01,200,5.0
4972,Basic,2024-06-01,2025-06-01,200,5.0
5058,Basic,2024-06-01,2025-06-01,200,5.0
5096,Basic,2024-06-01,2024-12-01,200,5.0
5155,Premium,2024-06-01,2024-09-01,500,10.0
5165,Premium,2024-06-01,2024-07-01,500,10.0
5291,Basic,2024-06-01,2024-09-01,200,5.0
5368,Premium,2024-06-01,2024-09-01,500,10.0
5397,Premium,2024-06-01,2024-07-01,500,10.0
5407,Premium,2024-06-01,2024-09-01,500,10.0
5501,Basic,2024-06-01,2024-09-01,200,5.0
5524,Basic,2024-06-01,2025-06-01,200,5.0
5607,Basic,2024-06-01,2024-12-01,200,5.0
5651,Basic,2024-06-01,2024-09-01,200,5.0
5656,Premium,2024-06-01,2025-06-01,500,10.0
5693,Basic,2024-06-01,2024-12-01,200,5.0
5846,Premium,2024-06-01,2024-09-01,500,10.0
5959,Basic,2024-06-01,2024-09-01,200,5.0
5999,Premium,2024-06-01,2024-09-01,500,10.0
6047,Basic,2024-06-01,2025-06-01,200,5.0
6105,Premium,2024-06-01,2024-07-01,500,10.0
6115,Basic,2024-06-01,2024-09-01,200,5.0
6187,Premium,2024-06-01,2024-07-01,500,10.0
6214,Premium,2024-06-01,2024-07-01,500,10.0
6236,Basic,2024-06-01,2025-06-01,200,5.0
6280,Premium,2024-06-01,2024-07-01,500,10.0
6290,Premium,2024-06-01,2024-09-01,500,10.0
6307,Basic,2024-06-01,2024-09-01,200,5.0
6439,Basic,2024-06-01,2024-07-01,200,5.0
6459,Basic,2024-06-01,2024-09-01,200,5.0
6496,Premium,2024-06-01,2024-12-01,500,10.0
6581,Basic,2024-06-01,2024-09-01,200,5.0
6589,Basic,2024-06-01,2024-07-01,200,5.0
6662,Basic,2024-06-01,2024-07-01,200,5.0
7040,Basic,2024-06-01,2024-12-01,200,5.0
7065,Basic,2024-06-01,2025-06-01,200,5.0
7066,Basic,2024-06-01,2024-09-01,200,5.0
7172,Basic,2024-06-01,2024-09-01,200,5.0
7242,Basic,2024-06-01,2024-12-01,200,5.0
7284,Basic,2024-06-01,2024-09-01,200,5.0
7374,Basic,2024-06-01,2024-09-01,200,5.0
7387,Premium,2024-06-01,2024-09-01,500,10.0
7407,Basic,2024-06-01,2024-07-01,200,5.0
7446,Basic,2024-06-01,2024-09-01,200,5.0
7466,Premium,2024-06-01,2024-07-01,500,10.0
7607,Basic,2024-06-01,2024-09-01,200,5.0
7677,Premium,2024-06-01,2025-06-01,500,10.0
7708,Basic,2024-06-01,2024-12-01,200,5.0
7738,Premium,2024-06-01,2024-07-01,500,10.0
7873,Basic,2024-06-01,2024-09-01,200,5.0
8044,Premium,2024-06-01,2024-09-01,500,10.0
8061,Basic,2024-06-01,2024-09-01,200,5.0
8165,Premium,2024-06-01,2024-12-01,500,10.0
8273,Basic,2024-06-01,2024-09-01,200,5.0
8294,Basic,2024-06-01,2024-09-01,200,5.0
8299,Premium,2024-06-01,2025-06-01,500,10.0
8414,Basic,2024-06-01,2024-09-01,200,5.0
8428,Premium,2024-06-01,2024-09-01,500,10.0
8642,Basic,2024-06-01,2024-09-01,200,5.0
8766,Premium,2024-06-01,2024-09-01,500,10.0
8858,Basic,2024-06-01,2024-09-01,200,5.0
8952,Basic,2024-06-01,2024-12-01,200,5.0
9171,Basic,2024-06-01,2025-06-01,200,5.0
9209,Basic,2024-06-01,2024-07-01,200,5.0
9270,Premium,2024-06-01,2024-09-01,500,10.0
9314,Premium,2024-06-01,2024-12-01,500,10.0
9386,Premium,2024-06-01,2024-09-01,500,10.0
9400,Basic,2024-06-01,2024-12-01,200,5.0
9490,Premium,2024-06-01,2024-09-01,500,10.0
9510,Basic,2024-06-01,2024-09-01,200,5.0
9514,Basic,2024-06-01,2024-07-01,200,5.0
9769,Basic,2024-06-01,2024-12-01,200,5.0
9917,Basic,2024-06-01,2025-06-01,200,5.0
9970,Premium,2024-06-01,2024-09-01,500,10.0
9989,Basic,2024-06-01,2024-12-01,200,5.0
10077,Basic,2024-06-01,2024-12-01,200,5.0
10158,Premium,2024-06-01,2024-09-01,500,10.0
10195,Basic,2024-06-01,2024-09-01,200,5.0
10310,Basic,2024-06-01,2024-12-01,200,5.0
10432,Basic,2024-06-01,2024-09-01,200,5.0
10640,Basic,2024-06-01,2024-07-01,200,5.0
10681,Basic,2024-06-01,2024-12-01,200,5.0
10819,Basic,2024-06-01,2024-09-01,200,5.0
10829,Premium,2024-06-01,2024-07-01,500,10.0
10972,Premium,2024-06-01,2024-12-01,500,10.0
11339,Basic,2024-06-01,2025-06-01,200,5.0
11472,Basic,2024-06-01,2024-12-01,200,5.0
11505,Basic,2024-06-01,2025-06-01,200,5.0
11573,Basic,2024-06-01,2024-09-01,200,5.0
11875,Basic,2024-06-01,2024-07-01,200,5.0
11919,Basic,2024-06-01,2024-09-01,200,5.0
11959,Basic,2024-06-01,2024-09-01,200,5.0
11977,Premium,2024-06-01,2024-12-01,500,10.0
12057,Basic,2024-06-01,2024-07-01,200,5.0
12250,Premium,2024-06-01,2025-06-01,500,10.0
12398,Basic,2024-06-01,2024-07-01,200,5.0
12531,Premium,2024-06-01,2024-09-01,500,10.0
12881,Basic,2024-06-01,2024-09-01,200,5.0
13115,Basic,2024-06-01,2024-07-01,200,5.0
13216,Basic,2024-06-01,2024-07-01,200,5.0
13282,Basic,2024-06-01,2024-07-01,200,5.0
13347,Basic,2024-06-01,2025-06-01,200,5.0
13467,Premium,2024-06-01,2024-09-01,500,10.0
13633,Basic,2024-06-01,2024-07-01,200,5.0
13717,Basic,2024-06-01,2024-09-01,200,5.0
13930,Premium,2024-06-01,2024-09-01,500,10.0
14125,Premium,2024-06-01,2024-09-01,500,10.0
14198,Basic,2024-06-01,2024-09-01,200,5.0
14308,Basic,2024-06-01,2025-06-01,200,5.0
14532,Basic,2024-06-01,2024-07-01,200,5.0
14592,Basic,2024-06-01,2024-09-01,200,5.0
14604,Basic,2024-06-01,2024-09-01,200,5.0
14766,Basic,2024-06-01,2024-12-01,200,5.0
14970,Basic,2024-06-01,2024-07-01,200,5.0
15023,Basic,2024-06-01,2024-09-01,200,5.0
15088,Premium,2024-06-01,2024-09-01,500,10.0
15093,Premium,2024-06-01,2024-12-01,500,10.0
15103,Premium,2024-06-01,2024-09-01,500,10.0
15113,Basic,2024-06-01,2024-07-01,200,5.0
15218,Basic,2024-06-01,2025-06-01,200,5.0
15251,Basic,2024-06-01,2024-07-01,200,5.0
15415,Basic,2024-06-01,2024-09-01,200,5.0
15448,Basic,2024-06-01,2025-06-01,200,5.0
15912,Basic,2024-06-01,2024-12-01,200,5.0
16030,Premium,2024-06-01,2024-07-01,500,10.0
16168,Basic,2024-06-01,2024-09-01,200,5.0
16220,Premium,2024-06-01,2024-12-01,500,10.0
16365,Basic,2024-06-01,2024-12-01,200,5.0
16492,Basic,2024-06-01,2024-12-01,200,5.0
16630,Basic,2024-06-01,2025-06-01,200,5.0
16679,Basic,2024-06-01,2024-07-01,200,5.0
16700,Premium,2024-06-01,2024-09-01,500,10.0
16710,Basic,2024-06-01,2024-07-01,200,5.0
16715,Premium,2024-06-01,2024-09-01,500,10.0
16736,Basic,2024-06-01,2024-09-01,200,5.0
16764,Basic,2024-06-01,2024-09-01,200,5.0
16787,Basic,2024-06-01,2024-09-01,200,5.0
16788,Premium,2024-06-01,2024-09-01,500,10.0
16792,Basic,2024-06-01,2024-12-01,200,5.0
16801,Basic,2024-06-01,2024-12-01,200,5.0
16815,Premium,2024-06-01,2024-09-01,500,10.0
16833,Basic,2024-06-01,2024-07-01,200,5.0
16838,Premium,2024-06-01,2024-09-01,500,10.0
16855,Basic,2024-06-01,2024-12-01,200,5.0
16860,Premium,2024-06-01,2024-09-01,500,10.0
16865,Premium,2024-06-01,2024-09-01,500,10.0
16893,Premium,2024-06-01,2025-06-01,500,10.0
16918,Basic,2024-06-01,2024-09-01,200,5.0
16925,Premium,2024-06-01,2024-12-01,500,10.0
16965,Basic,2024-06-01,2024-09-01,200,5.0
16988,Basic,2024-06-01,2024-12-01,200,5.0
17003,Basic,2024-06-01,2024-07-01,200,5.0
17007,Basic,2024-06-01,2024-09-01,200,5.0
17008,Basic,2024-06-01,2024-09-01,200,5.0
17020,Basic,2024-06-01,2024-12-01,200,5.0
17035,Premium,2024-06-01,2024-12-01,500,10.0
17072,Basic,2024-06-01,2024-07-01,200,5.0
17090,Premium,2024-06-01,2024-12-01,500,10.0
17108,Basic,2024-06-01,2024-12-01,200,5.0
17125,Basic,2024-06-01,2024-12-01,200,5.0
17147,Basic,2024-06-01,2025-06-01,200,5.0
17151,Basic,2024-06-01,2024-09-01,200,5.0
17152,Basic,2024-06-01,2025-06-01,200,5.0
17168,Basic,2024-06-01,2024-09-01,200,5.0
17169,Basic,2024-06-01,2024-09-01,200,5.0
17171,Basic,2024-06-01,2024-09-01,200,5.0
17208,Basic,2024-06-01,2024-09-01,200,5.0
17221,Basic,2024-06-01,2024-12-01,200,5.0
17225,Premium,2024-06-01,2024-09-01,500,10.0
17235,Basic,2024-06-01,2024-09-01,200,5.0
17238,Premium,2024-06-01,2024-07-01,500,10.0
17240,Basic,2024-06-01,2024-09-01,200,5.0
17253,Basic,2024-06-01,2024-12-01,200,5.0
17267,Basic,2024-06-01,2024-07-01,200,5.0
17270,Basic,2024-06-01,2024-09-01,200,5.0
17277,Basic,2024-06-01,2024-12-01,200,5.0
17303,Basic,2024-06-01,2024-07-01,200,5.0
17310,Premium,2024-06-01,2024-09-01,500,10.0
17322,Basic,2024-06-01,2024-12-01,200,5.0
17325,Basic,2024-06-01,2024-09-01,200,5.0
17332,Premium,2024-06-01,2024-09-01,500,10.0
17341,Basic,2024-06-01,2025-06-01,200,5.0
17358,Basic,2024-06-01,2024-12-01,200,5.0
17362,Premium,2024-06-01,2024-07-01,500,10.0
17363,Basic,2024-06-01,2024-09-01,200,5.0
17387,Basic,2024-06-01,2024-09-01,200,5.0
17405,Basic,2024-06-01,2024-12-01,200,5.0
17439,Premium,2024-06-01,2024-09-01,500,10.0
17476,Premium,2024-06-01,2024-12-01,500,10.0
17488,Basic,2024-06-01,2024-12-01,200,5.0
17511,Premium,2024-06-01,2024-12-01,500,10.0
17515,Basic,2024-06-01,2024-09-01,200,5.0
17521,Basic,2024-06-01,2024-07-01,200,5.0
17523,Basic,2024-06-01,2024-09-01,200,5.0
17558,Basic,2024-06-01,2025-06-01,200,5.0
17566,Basic,2024-06-01,2024-09-01,200,5.0
17578,Basic,2024-06-01,2024-09-01,200,5.0
17580,Basic,2024-06-01,2024-12-01,200,5.0
17584,Premium,2024-06-01,2024-09-01,500,10.0
17592,Basic,2024-06-01,2024-09-01,200,5.0
17597,Basic,2024-06-01,2024-12-01,200,5.0
17623,Basic,2024-06-01,2024-09-01,200,5.0
17630,Basic,2024-06-01,2024-09-01,200,5.0
17685,Basic,2024-06-01,2024-07-01,200,5.0
17691,Basic,2024-06-01,2024-09-01,200,5.0
17711,Premium,2024-06-01,2024-12-01,500,10.0
17717,Basic,2024-06-01,2024-09-01,200,5.0
17743,Basic,2024-06-01,2024-09-01,200,5.0
17752,Basic,2024-06-01,2024-09-01,200,5.0
17764,Basic,2024-06-01,2024-07-01,200,5.0
17766,Basic,2024-06-01,2024-12-01,200,5.0
17777,Basic,2024-06-01,2024-09-01,200,5.0
17783,Basic,2024-06-01,2025-06-01,200,5.0
17807,Basic,2024-06-01,2024-07-01,200,5.0
17823,Basic,2024-06-01,2024-09-01,200,5.0
17843,Basic,2024-06-01,2025-06-01,200,5.0
17846,Premium,2024-06-01,2025-06-01,500,10.0
17872,Premium,2024-06-01,2024-09-01,500,10.0
17876,Premium,2024-06-01,2024-07-01,500,10.0
17879,Basic,2024-06-01,2024-07-01,200,5.0
17881,Basic,2024-06-01,2024-07-01,200,5.0
17888,Basic,2024-06-01,2024-09-01,200,5.0
17908,Basic,2024-06-01,2024-07-01,200,5.0
17923,Basic,2024-06-01,2024-07-01,200,5.0
17937,Basic,2024-06-01,2024-09-01,200,5.0
17938,Premium,2024-06-01,2024-12-01,500,10.0
17976,Basic,2024-06-01,2024-07-01,200,5.0
18012,Basic,2024-06-01,2025-06-01,200,5.0
18014,Basic,2024-06-01,2024-12-01,200,5.0
18022,Premium,2024-06-01,2024-07-01,500,10.0
18034,Basic,2024-06-01,2024-12-01,200,5.0
18038,Premium,2024-06-01,2024-07-01,500,10.0
18041,Basic,2024-06-01,2024-07-01,200,5.0
18050,Premium,2024-06-01,2024-12-01,500,10.0
18065,Premium,2024-06-01,2024-09-01,500,10.0
18086,Basic,2024-06-01,2024-09-01,200,5.0
18090,Premium,2024-06-01,2025-06-01,500,10.0
18093,Basic,2024-06-01,2024-09-01,200,5.0
18113,Basic,2024-06-01,2024-09-01,200,5.0
18167,Basic,2024-06-01,2024-12-01,200,5.0
18169,Basic,2024-06-01,2024-07-01,200,5.0
18171,Basic,2024-06-01,2024-09-01,200,5.0
18201,Premium,2024-06-01,2024-12-01,500,10.0
18205,Basic,2024-06-01,2024-12-01,200,5.0
18207,Basic,2024-06-01,2024-09-01,200,5.0
18242,Basic,2024-06-01,2024-07-01,200,5.0
18245,Premium,2024-06-01,2024-09-01,500,10.0
18251,Premium,2024-06-01,2024-07-01,500,10.0
18252,Basic,2024-06-01,2024-09-01,200,5.0
18256,Basic,2024-06-01,2025-06-01,200,5.0
18264,Premium,2024-06-01,2024-07-01,500,10.0
18277,Basic,2024-06-01,2024-12-01,200,5.0
18279,Premium,2024-06-01,2024-09-01,500,10.0
18285,Premium,2024-06-01,2025-06-01,500,10.0
18295,Basic,2024-06-01,2024-12-01,200,5.0
18298,Premium,2024-06-01,2024-12-01,500,10.0
18328,Premium,2024-06-01,2024-12-01,500,10.0
18336,Basic,2024-06-01,2024-07-01,200,5.0
18339,Basic,2024-06-01,2024-09-01,200,5.0
18368,Premium,2024-06-01,2024-12-01,500,10.0
18371,Basic,2024-06-01,2024-07-01,200,5.0
18390,Basic,2024-06-01,2024-09-01,200,5.0
18393,Basic,2024-06-01,2024-09-01,200,5.0
